timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,Avg_U_kV,Sum_U_kV,Avg_T_s,Sum_T_s,Dust_Load_g_h,Outlet_Load_g_h,Eta,IsStandard_10,IsStandard_50,Cout_missing_flag
2024-05-02 03:13:00,131.000000,45.900000,450073.000000,68.800000,63.900000,50.100000,47.100000,225.000000,224.000000,410.000000,415.000000,50.000000,1962.200000,57.475000,229.900000,318.500000,1274.000000,20658350.700000,22503.650000,0.99891068,0,1,0
2024-05-02 03:14:00,131.000000,42.470000,452353.000000,62.400000,64.700000,50.300000,53.100000,228.000000,239.000000,411.000000,417.000000,50.000000,1932.800000,57.625000,230.500000,323.750000,1295.000000,19211431.910000,22617.650000,0.99882270,0,1,0
2024-05-02 03:15:00,130.100000,42.290000,434238.000000,66.200000,66.700000,53.200000,48.700000,217.000000,214.000000,424.000000,402.000000,50.000000,2025.300000,58.700000,234.800000,314.250000,1257.000000,18363925.020000,21711.900000,0.99881769,0,1,0
2024-05-02 03:16:00,132.100000,40.900000,450518.000000,62.100000,60.600000,51.800000,48.800000,237.000000,229.000000,437.000000,419.000000,49.950000,1857.500000,55.825000,223.300000,330.500000,1322.000000,18426186.200000,22503.374100,0.99877873,0,1,0
2024-05-02 03:17:00,132.200000,44.330000,441610.000000,66.800000,66.100000,50.100000,52.200000,244.000000,256.000000,402.000000,420.000000,49.440000,1966.300000,58.800000,235.200000,330.500000,1322.000000,19576571.300000,21833.198400,0.99888473,0,1,0
2024-05-02 03:18:00,134.000000,48.410000,440659.000000,67.600000,59.400000,48.300000,51.700000,244.000000,233.000000,412.000000,393.000000,49.980000,1905.200000,56.750000,227.000000,320.500000,1282.000000,21332302.190000,22024.136820,0.99896757,0,1,0
2024-05-02 03:19:00,132.800000,40.580000,461324.000000,64.300000,65.400000,53.100000,49.800000,216.000000,234.000000,429.000000,441.000000,49.600000,1958.900000,58.150000,232.600000,330.000000,1320.000000,18720527.920000,22881.670400,0.99877772,0,1,0
2024-05-02 03:20:00,132.100000,43.290000,445602.000000,64.100000,65.900000,50.700000,49.500000,228.000000,232.000000,410.000000,427.000000,50.000000,1937.200000,57.550000,230.200000,324.250000,1297.000000,19290110.580000,22280.100000,0.99884500,0,1,0
2024-05-02 03:21:00,132.600000,46.750000,439226.000000,61.700000,66.000000,48.800000,51.200000,247.000000,244.000000,419.000000,420.000000,50.000000,1896.000000,56.925000,227.700000,332.500000,1330.000000,20533815.500000,21961.300000,0.99893048,0,1,0
2024-05-02 03:22:00,131.200000,43.010000,444320.000000,61.400000,64.700000,49.800000,50.200000,235.000000,233.000000,412.000000,443.000000,49.810000,1886.200000,56.525000,226.100000,330.750000,1323.000000,19110203.200000,22131.579200,0.99884190,0,1,0
2024-05-02 03:23:00,134.300000,44.330000,436731.000000,64.200000,61.500000,50.300000,51.400000,233.000000,230.000000,423.000000,411.000000,49.810000,1905.900000,56.850000,227.400000,324.250000,1297.000000,19360285.230000,21753.571110,0.99887638,0,1,0
2024-05-02 03:24:00,131.600000,40.530000,458546.000000,66.500000,65.100000,50.500000,49.100000,233.000000,234.000000,402.000000,421.000000,49.960000,1948.100000,57.800000,231.200000,322.500000,1290.000000,18584869.380000,22908.958160,0.99876733,0,1,0
2024-05-02 03:25:00,131.100000,44.240000,441451.000000,62.500000,61.400000,49.000000,49.400000,239.000000,248.000000,421.000000,399.000000,49.840000,1835.500000,55.575000,222.300000,326.750000,1307.000000,19529792.240000,22001.917840,0.99887342,0,1,0
2024-05-02 03:26:00,134.000000,42.690000,451191.000000,68.000000,61.700000,49.100000,48.000000,236.000000,237.000000,423.000000,438.000000,49.720000,1897.600000,56.700000,226.800000,333.500000,1334.000000,19261343.790000,22433.216520,0.99883532,0,1,0
2024-05-02 03:27:00,133.700000,45.610000,457747.000000,62.400000,62.700000,55.900000,51.900000,226.000000,233.000000,425.000000,425.000000,49.660000,1962.900000,58.225000,232.900000,327.250000,1309.000000,20877840.670000,22731.716020,0.99891120,0,1,0
2024-05-02 03:28:00,130.200000,46.100000,442838.000000,64.000000,62.900000,51.800000,49.800000,243.000000,247.000000,411.000000,409.000000,50.000000,1896.300000,57.125000,228.500000,327.500000,1310.000000,20414831.800000,22141.900000,0.99891540,0,1,0
2024-05-02 03:29:00,134.100000,49.590000,451037.000000,64.100000,64.100000,50.300000,52.600000,218.000000,226.000000,435.000000,410.000000,50.000000,1963.100000,57.775000,231.100000,322.250000,1289.000000,22366924.830000,22551.850000,0.99899173,0,1,0
2024-05-02 03:30:00,131.700000,44.550000,438481.000000,63.400000,62.200000,51.900000,46.700000,248.000000,194.000000,392.000000,429.000000,49.950000,1914.700000,56.050000,224.200000,315.750000,1263.000000,19534328.550000,21902.125950,0.99887879,0,1,0
2024-05-02 03:31:00,132.200000,43.910000,466229.000000,59.500000,64.300000,51.500000,48.400000,222.000000,238.000000,409.000000,436.000000,50.000000,1874.600000,55.925000,223.700000,326.250000,1305.000000,20472115.390000,23311.450000,0.99886131,0,1,0
2024-05-02 03:32:00,133.100000,43.570000,454096.000000,62.400000,60.900000,49.300000,50.800000,239.000000,238.000000,447.000000,411.000000,49.680000,1847.800000,55.850000,223.400000,333.750000,1335.000000,19784962.720000,22559.489280,0.99885977,0,1,0
2024-05-02 03:33:00,133.700000,42.180000,445005.000000,64.000000,63.700000,47.300000,49.800000,231.000000,225.000000,418.000000,427.000000,49.650000,1899.600000,56.200000,224.800000,325.250000,1301.000000,18770310.900000,22094.498250,0.99882290,0,1,0
2024-05-02 03:34:00,133.500000,43.900000,440305.000000,63.400000,63.100000,50.100000,49.000000,227.000000,229.000000,431.000000,406.000000,49.960000,1901.000000,56.400000,225.600000,323.250000,1293.000000,19329389.500000,21997.637800,0.99886196,0,1,0
2024-05-02 03:35:00,132.700000,42.300000,445517.000000,64.900000,65.600000,50.800000,50.600000,249.000000,248.000000,420.000000,425.000000,50.000000,1928.300000,57.975000,231.900000,335.500000,1342.000000,18845369.100000,22275.850000,0.99881797,0,1,0
2024-05-02 03:36:00,132.100000,43.450000,443651.000000,65.100000,65.800000,50.900000,50.600000,242.000000,238.000000,438.000000,418.000000,49.960000,1936.400000,58.100000,232.400000,334.000000,1336.000000,19276635.950000,22164.803960,0.99885017,0,1,0
2024-05-02 03:37:00,133.400000,46.310000,461936.000000,63.100000,63.300000,47.500000,52.900000,232.000000,250.000000,415.000000,398.000000,50.000000,1902.700000,56.700000,226.800000,323.750000,1295.000000,21392256.160000,23096.800000,0.99892032,0,1,0
2024-05-02 03:38:00,132.600000,40.490000,436450.000000,61.700000,59.700000,56.100000,51.700000,254.000000,236.000000,420.000000,411.000000,49.950000,1892.200000,57.300000,229.200000,330.250000,1321.000000,17671860.500000,21800.677500,0.99876636,0,1,0
2024-05-02 03:39:00,135.500000,45.840000,447274.000000,66.700000,60.700000,56.000000,53.400000,244.000000,231.000000,428.000000,427.000000,50.000000,1973.900000,59.200000,236.800000,332.500000,1330.000000,20503040.160000,22363.700000,0.99890925,0,1,0
2024-05-02 03:40:00,133.700000,46.270000,445991.000000,60.900000,65.900000,52.000000,54.200000,223.000000,241.000000,436.000000,423.000000,49.900000,1958.200000,58.250000,233.000000,330.750000,1323.000000,20636003.570000,22254.950900,0.99892155,0,1,0
2024-05-02 03:41:00,131.400000,42.670000,445141.000000,62.400000,63.300000,51.200000,49.900000,206.000000,237.000000,395.000000,403.000000,50.000000,1949.300000,56.700000,226.800000,310.250000,1241.000000,18994166.470000,22257.050000,0.99882822,0,1,0
2024-05-02 03:42:00,132.000000,37.640000,445153.000000,61.900000,67.100000,50.000000,53.400000,234.000000,238.000000,424.000000,405.000000,49.850000,1946.900000,58.100000,232.400000,325.250000,1301.000000,16755558.920000,22190.877050,0.99867561,0,1,0
2024-05-02 03:43:00,132.800000,41.420000,445036.000000,65.100000,65.400000,52.300000,52.900000,249.000000,230.000000,407.000000,397.000000,50.000000,1994.400000,58.925000,235.700000,320.750000,1283.000000,18433391.120000,22251.800000,0.99879285,0,1,0
2024-05-02 03:44:00,134.700000,46.170000,452891.000000,66.200000,64.100000,50.900000,51.100000,240.000000,226.000000,417.000000,408.000000,49.910000,1954.900000,58.075000,232.300000,322.750000,1291.000000,20909977.470000,22603.789810,0.99891900,0,1,0
2024-05-02 03:45:00,134.900000,42.850000,450720.000000,63.300000,63.900000,53.700000,52.200000,252.000000,226.000000,411.000000,420.000000,49.840000,1951.500000,58.275000,233.100000,327.250000,1309.000000,19313352.000000,22463.884800,0.99883687,0,1,0
2024-05-02 03:46:00,132.200000,40.400000,449142.000000,64.100000,61.300000,53.000000,51.500000,226.000000,239.000000,391.000000,426.000000,49.340000,1940.800000,57.475000,229.900000,320.500000,1282.000000,18145336.800000,22160.666280,0.99877871,0,1,0
2024-05-02 03:47:00,131.400000,41.620000,421461.000000,64.500000,62.400000,49.500000,51.000000,231.000000,241.000000,430.000000,397.000000,49.860000,1911.900000,56.850000,227.400000,324.750000,1299.000000,17541206.820000,21014.045460,0.99880202,0,1,0
2024-05-02 03:48:00,131.200000,44.970000,448074.000000,67.200000,64.500000,49.800000,51.700000,232.000000,201.000000,402.000000,419.000000,49.760000,2019.000000,58.300000,233.200000,313.500000,1254.000000,20149887.780000,22296.162240,0.99889348,0,1,0
2024-05-02 03:49:00,133.100000,44.220000,432373.000000,60.100000,62.900000,53.100000,51.800000,236.000000,224.000000,417.000000,404.000000,50.000000,1908.800000,56.975000,227.900000,320.250000,1281.000000,19119534.060000,21618.650000,0.99886929,0,1,0
2024-05-02 03:50:00,136.200000,42.250000,450731.000000,65.100000,64.600000,52.500000,53.200000,242.000000,214.000000,416.000000,418.000000,49.810000,1994.100000,58.850000,235.400000,322.500000,1290.000000,19043384.750000,22450.911110,0.99882107,0,1,0
2024-05-02 03:51:00,133.600000,41.910000,457299.000000,64.400000,65.700000,48.900000,49.100000,252.000000,227.000000,408.000000,439.000000,50.000000,1911.900000,57.025000,228.100000,331.500000,1326.000000,19165401.090000,22864.950000,0.99880697,0,1,0
2024-05-02 03:52:00,130.400000,41.840000,438036.000000,62.900000,63.300000,50.200000,52.700000,255.000000,226.000000,425.000000,403.000000,49.860000,1919.100000,57.275000,229.100000,327.250000,1309.000000,18327426.240000,21840.474960,0.99880832,0,1,0
2024-05-02 03:53:00,131.700000,40.500000,443295.000000,64.300000,62.800000,50.900000,48.900000,253.000000,235.000000,413.000000,418.000000,50.000000,1872.600000,56.725000,226.900000,329.750000,1319.000000,17953447.500000,22164.750000,0.99876543,0,1,0
2024-05-02 03:54:00,131.800000,46.830000,440537.000000,65.100000,61.800000,51.100000,51.000000,241.000000,235.000000,409.000000,382.000000,50.000000,1930.500000,57.250000,229.000000,316.750000,1267.000000,20630347.710000,22026.850000,0.99893231,0,1,0
2024-05-02 03:55:00,131.500000,41.970000,455158.000000,64.800000,65.300000,51.000000,51.700000,229.000000,258.000000,400.000000,424.000000,50.000000,1951.200000,58.200000,232.800000,327.750000,1311.000000,19102981.260000,22757.900000,0.99880867,0,1,0
2024-05-02 03:56:00,132.200000,45.810000,445978.000000,67.900000,65.100000,53.000000,46.100000,236.000000,237.000000,407.000000,412.000000,50.000000,1955.600000,58.025000,232.100000,323.000000,1292.000000,20430252.180000,22298.900000,0.99890854,0,1,0
2024-05-02 03:57:00,133.300000,46.550000,458988.000000,63.900000,68.000000,51.500000,50.600000,241.000000,241.000000,423.000000,432.000000,49.700000,1947.500000,58.500000,234.000000,334.250000,1337.000000,21365891.400000,22811.703600,0.99893233,0,1,0
2024-05-02 03:58:00,133.800000,45.230000,448414.000000,63.700000,64.000000,51.300000,52.100000,235.000000,216.000000,394.000000,415.000000,49.850000,1972.000000,57.775000,231.100000,315.000000,1260.000000,20281765.220000,22353.437900,0.99889786,0,1,0
2024-05-02 03:59:00,134.400000,41.650000,446987.000000,63.300000,63.400000,49.700000,51.000000,222.000000,229.000000,438.000000,424.000000,50.000000,1919.500000,56.850000,227.400000,328.250000,1313.000000,18617008.550000,22349.350000,0.99879952,0,1,0
2024-05-02 04:00:00,133.500000,43.720000,445536.000000,64.700000,64.600000,51.500000,49.300000,227.000000,220.000000,416.000000,441.000000,50.000000,1953.800000,57.525000,230.100000,326.000000,1304.000000,19478833.920000,22276.800000,0.99885636,0,1,0
2024-05-02 04:01:00,129.800000,42.640000,451478.000000,63.600000,63.100000,51.100000,52.600000,243.000000,240.000000,407.000000,425.000000,49.700000,1924.700000,57.600000,230.400000,328.750000,1315.000000,19251021.920000,22438.456600,0.99883443,0,1,0
2024-05-02 04:02:00,131.100000,40.430000,430976.000000,63.700000,61.900000,50.200000,49.600000,230.000000,234.000000,425.000000,426.000000,50.000000,1890.700000,56.350000,225.400000,328.750000,1315.000000,17424359.680000,21548.800000,0.99876329,0,1,0
2024-05-02 04:03:00,132.500000,43.480000,445504.000000,63.700000,63.800000,48.900000,51.600000,233.000000,229.000000,413.000000,432.000000,50.000000,1915.300000,57.000000,228.000000,326.750000,1307.000000,19370513.920000,22275.200000,0.99885005,0,1,0
2024-05-02 04:04:00,132.900000,39.710000,444204.000000,63.400000,64.600000,53.700000,51.000000,232.000000,244.000000,428.000000,422.000000,49.810000,1941.400000,58.175000,232.700000,331.500000,1326.000000,17639340.840000,22125.801240,0.99874566,0,1,0
2024-05-02 04:05:00,134.000000,45.610000,450511.000000,62.400000,64.700000,54.700000,51.000000,222.000000,230.000000,405.000000,409.000000,50.000000,1982.100000,58.200000,232.800000,316.500000,1266.000000,20547806.710000,22525.550000,0.99890375,0,1,0
2024-05-02 04:06:00,132.800000,41.470000,443150.000000,64.500000,64.500000,51.700000,51.500000,231.000000,249.000000,406.000000,387.000000,49.980000,1952.300000,58.050000,232.200000,318.250000,1273.000000,18377430.500000,22148.637000,0.99879479,0,1,0
2024-05-02 04:07:00,132.800000,43.120000,436286.000000,63.100000,65.800000,54.100000,49.900000,228.000000,249.000000,425.000000,410.000000,49.930000,1945.500000,58.225000,232.900000,328.000000,1312.000000,18812652.320000,21783.759980,0.99884207,0,1,0
2024-05-02 04:08:00,133.100000,43.310000,444598.000000,64.900000,64.700000,51.600000,53.000000,225.000000,225.000000,432.000000,426.000000,50.000000,1983.500000,58.550000,234.200000,327.000000,1308.000000,19255539.380000,22229.900000,0.99884553,0,1,0
2024-05-02 04:09:00,132.300000,41.940000,435821.000000,63.900000,64.200000,48.400000,49.600000,220.000000,246.000000,420.000000,413.000000,50.000000,1892.400000,56.525000,226.100000,324.750000,1299.000000,18278332.740000,21791.050000,0.99880782,0,1,0
2024-05-02 04:10:00,132.800000,44.040000,429025.000000,62.900000,61.100000,51.800000,52.900000,232.000000,234.000000,421.000000,416.000000,50.000000,1912.200000,57.175000,228.700000,325.750000,1303.000000,18894261.000000,21451.250000,0.99886467,0,1,0
2024-05-02 04:11:00,134.400000,41.380000,450188.000000,66.800000,64.100000,50.500000,50.400000,240.000000,228.000000,408.000000,415.000000,49.900000,1951.900000,57.950000,231.800000,322.750000,1291.000000,18628779.440000,22464.381200,0.99879410,0,1,0
2024-05-02 04:12:00,132.600000,44.730000,448948.000000,63.500000,63.300000,52.100000,47.200000,247.000000,238.000000,412.000000,411.000000,50.000000,1882.900000,56.525000,226.100000,327.000000,1308.000000,20081444.040000,22447.400000,0.99888218,0,1,0
2024-05-02 04:13:00,132.700000,39.170000,447997.000000,64.900000,61.400000,54.300000,49.600000,216.000000,214.000000,410.000000,426.000000,49.860000,1984.200000,57.550000,230.200000,316.500000,1266.000000,17548042.490000,22337.130420,0.99872709,0,1,0
2024-05-02 04:14:00,132.600000,42.840000,454628.000000,62.300000,64.700000,50.200000,53.800000,252.000000,227.000000,433.000000,425.000000,50.000000,1915.800000,57.750000,231.000000,334.250000,1337.000000,19476263.520000,22731.400000,0.99883287,0,1,0
2024-05-02 04:15:00,134.600000,47.360000,438828.000000,59.600000,64.700000,52.000000,53.500000,237.000000,238.000000,435.000000,417.000000,50.000000,1905.700000,57.450000,229.800000,331.750000,1327.000000,20782894.080000,21941.400000,0.99894426,0,1,0
2024-05-02 04:16:00,131.000000,39.990000,432644.000000,62.500000,64.500000,52.900000,47.300000,220.000000,230.000000,424.000000,426.000000,50.000000,1919.800000,56.800000,227.200000,325.000000,1300.000000,17301433.560000,21632.200000,0.99874969,0,1,0
2024-05-02 04:17:00,135.400000,40.790000,443477.000000,59.400000,64.800000,53.900000,49.700000,228.000000,246.000000,442.000000,419.000000,50.000000,1896.200000,56.950000,227.800000,333.750000,1335.000000,18089426.830000,22173.850000,0.99877421,0,1,0
2024-05-02 04:18:00,130.900000,43.750000,441202.000000,63.200000,63.900000,53.200000,47.300000,211.000000,228.000000,425.000000,420.000000,50.000000,1944.200000,56.900000,227.600000,321.000000,1284.000000,19302587.500000,22060.100000,0.99885714,0,1,0
2024-05-02 04:19:00,131.700000,42.900000,437189.000000,66.600000,63.200000,49.000000,51.400000,214.000000,235.000000,432.000000,414.000000,50.000000,1956.400000,57.550000,230.200000,323.750000,1295.000000,18755408.100000,21859.450000,0.99883450,0,1,0
2024-05-02 04:20:00,133.800000,43.320000,443233.000000,61.900000,67.200000,49.000000,49.800000,254.000000,232.000000,415.000000,413.000000,49.280000,1896.100000,56.975000,227.900000,328.500000,1314.000000,19200853.560000,21842.522240,0.99886242,0,1,0
2024-05-02 04:21:00,134.200000,43.650000,438924.000000,59.500000,64.000000,52.700000,51.900000,225.000000,215.000000,416.000000,412.000000,50.000000,1939.600000,57.025000,228.100000,317.000000,1268.000000,19159032.600000,21946.200000,0.99885452,0,1,0
2024-05-02 04:22:00,130.600000,44.000000,429073.000000,66.700000,58.600000,50.400000,52.600000,240.000000,238.000000,416.000000,416.000000,50.000000,1907.700000,57.075000,228.300000,327.500000,1310.000000,18879212.000000,21453.650000,0.99886364,0,1,0
2024-05-02 04:23:00,131.000000,45.170000,440177.000000,62.700000,58.800000,49.200000,54.200000,232.000000,237.000000,407.000000,424.000000,50.000000,1875.900000,56.225000,224.900000,325.000000,1300.000000,19882795.090000,22008.850000,0.99889307,0,1,0
2024-05-02 04:24:00,133.100000,43.410000,434561.000000,63.600000,66.100000,53.600000,54.700000,233.000000,210.000000,413.000000,412.000000,49.660000,2030.400000,59.500000,238.000000,317.000000,1268.000000,18864293.010000,21580.299260,0.99885602,0,1,0
2024-05-02 04:25:00,136.200000,41.770000,445450.000000,65.300000,60.000000,50.500000,55.100000,238.000000,204.000000,422.000000,419.000000,49.790000,1968.800000,57.725000,230.900000,320.750000,1283.000000,18606446.500000,22178.955500,0.99880800,0,1,0
2024-05-02 04:26:00,134.500000,44.040000,438294.000000,64.700000,62.600000,54.500000,53.100000,208.000000,228.000000,411.000000,432.000000,50.000000,2005.500000,58.725000,234.900000,319.750000,1279.000000,19302467.760000,21914.700000,0.99886467,0,1,0
2024-05-02 04:27:00,132.300000,47.090000,452380.000000,65.200000,61.200000,50.300000,50.900000,249.000000,248.000000,425.000000,431.000000,49.950000,1877.200000,56.900000,227.600000,338.250000,1353.000000,21302574.200000,22596.381000,0.99893927,0,1,0
2024-05-02 04:28:00,129.000000,42.000000,456264.000000,65.500000,63.100000,49.700000,47.600000,232.000000,266.000000,409.000000,406.000000,50.000000,1879.000000,56.475000,225.900000,328.250000,1313.000000,19163088.000000,22813.200000,0.99880952,0,1,0
2024-05-02 04:29:00,132.800000,39.880000,448813.000000,60.200000,64.500000,51.100000,49.600000,227.000000,211.000000,409.000000,447.000000,49.880000,1912.900000,56.350000,225.400000,323.500000,1294.000000,17898662.440000,22386.792440,0.99874925,0,1,0
2024-05-02 04:30:00,133.200000,45.070000,430915.000000,60.900000,62.400000,52.700000,48.500000,239.000000,253.000000,418.000000,426.000000,49.890000,1845.700000,56.125000,224.500000,334.000000,1336.000000,19421339.050000,21498.349350,0.99889306,0,1,0
2024-05-02 04:31:00,132.100000,41.990000,455311.000000,66.000000,62.100000,51.800000,52.100000,225.000000,247.000000,394.000000,412.000000,50.000000,1947.900000,58.000000,232.000000,319.500000,1278.000000,19118508.890000,22765.550000,0.99880924,0,1,0
2024-05-02 04:32:00,131.400000,36.840000,455821.000000,62.100000,65.100000,55.000000,55.400000,236.000000,226.000000,431.000000,396.000000,50.000000,2002.300000,59.400000,237.600000,322.250000,1289.000000,16792445.640000,22791.050000,0.99864278,0,1,0
2024-05-02 04:33:00,132.900000,44.380000,443311.000000,62.300000,68.900000,51.600000,49.400000,231.000000,256.000000,427.000000,429.000000,50.000000,1945.900000,58.050000,232.200000,335.750000,1343.000000,19674142.180000,22165.550000,0.99887337,0,1,0
2024-05-02 04:34:00,131.200000,40.910000,453690.000000,61.200000,64.800000,50.900000,48.300000,242.000000,239.000000,428.000000,423.000000,49.700000,1865.400000,56.300000,225.200000,333.000000,1332.000000,18560457.900000,22548.393000,0.99878514,0,1,0
2024-05-02 04:35:00,135.500000,42.010000,438639.000000,62.900000,61.900000,54.200000,49.200000,231.000000,231.000000,427.000000,407.000000,49.640000,1909.300000,57.050000,228.200000,324.000000,1296.000000,18427224.390000,21774.039960,0.99881838,0,1,0
2024-05-02 04:36:00,134.900000,43.050000,428069.000000,63.000000,65.400000,52.400000,54.700000,221.000000,212.000000,417.000000,420.000000,49.540000,2008.700000,58.875000,235.500000,317.500000,1270.000000,18428370.450000,21206.538260,0.99884925,0,1,0
2024-05-02 04:37:00,133.600000,42.680000,436862.000000,61.800000,67.200000,50.400000,53.700000,238.000000,235.000000,421.000000,402.000000,50.000000,1961.200000,58.275000,233.100000,324.000000,1296.000000,18645270.160000,21843.100000,0.99882849,0,1,0
2024-05-02 04:38:00,132.800000,43.970000,456725.000000,61.600000,65.800000,51.700000,53.400000,230.000000,234.000000,423.000000,402.000000,50.000000,1951.100000,58.125000,232.500000,322.250000,1289.000000,20082198.250000,22836.250000,0.99886286,0,1,0
2024-05-02 04:39:00,131.600000,41.090000,430909.000000,64.300000,60.600000,51.700000,48.500000,212.000000,260.000000,401.000000,415.000000,50.000000,1885.000000,56.275000,225.100000,322.000000,1288.000000,17706050.810000,21545.450000,0.99878316,0,1,0
2024-05-02 04:40:00,132.600000,43.450000,442780.000000,62.100000,64.800000,50.800000,53.100000,236.000000,222.000000,421.000000,416.000000,49.950000,1944.100000,57.700000,230.800000,323.750000,1295.000000,19238791.000000,22116.861000,0.99885040,0,1,0
2024-05-02 04:41:00,135.100000,41.500000,443003.000000,62.500000,62.800000,51.600000,51.300000,227.000000,223.000000,414.000000,436.000000,49.380000,1926.500000,57.050000,228.200000,325.000000,1300.000000,18384624.500000,21875.488140,0.99881012,0,1,0
2024-05-02 04:42:00,133.900000,43.980000,438573.000000,59.300000,63.800000,48.700000,52.900000,238.000000,227.000000,441.000000,418.000000,50.000000,1870.300000,56.175000,224.700000,331.000000,1324.000000,19288440.540000,21928.650000,0.99886312,0,1,0
2024-05-02 04:43:00,132.900000,43.660000,439075.000000,67.600000,63.000000,50.500000,49.100000,223.000000,265.000000,416.000000,413.000000,49.950000,1925.100000,57.550000,230.200000,329.250000,1317.000000,19170014.500000,21931.796250,0.99885593,0,1,0
2024-05-02 04:44:00,134.000000,39.770000,443148.000000,65.600000,65.200000,52.100000,51.200000,219.000000,220.000000,417.000000,410.000000,50.000000,2002.100000,58.525000,234.100000,316.500000,1266.000000,17623995.960000,22157.400000,0.99874277,0,1,0
2024-05-02 04:45:00,133.400000,44.810000,438019.000000,62.700000,63.000000,50.200000,50.100000,248.000000,249.000000,404.000000,422.000000,49.870000,1880.500000,56.500000,226.000000,330.750000,1323.000000,19627631.390000,21844.007530,0.99888708,0,1,0
2024-05-02 04:46:00,133.200000,40.740000,431087.000000,61.900000,66.500000,49.500000,52.600000,244.000000,215.000000,414.000000,388.000000,50.000000,1964.500000,57.625000,230.500000,315.250000,1261.000000,17562484.380000,21554.350000,0.99877270,0,1,0
2024-05-02 04:47:00,134.100000,44.090000,444131.000000,63.700000,63.700000,51.200000,55.600000,233.000000,239.000000,393.000000,420.000000,50.000000,1967.000000,58.550000,234.200000,321.250000,1285.000000,19581735.790000,22206.550000,0.99886596,0,1,0
2024-05-02 04:48:00,133.400000,42.970000,450944.000000,63.700000,63.300000,50.300000,48.600000,239.000000,235.000000,441.000000,439.000000,49.790000,1872.200000,56.475000,225.900000,338.500000,1354.000000,19377063.680000,22452.501760,0.99884128,0,1,0
2024-05-02 04:49:00,133.900000,46.630000,449261.000000,61.200000,64.900000,48.600000,50.800000,243.000000,225.000000,425.000000,431.000000,50.000000,1889.300000,56.375000,225.500000,331.000000,1324.000000,20949040.430000,22463.050000,0.99892773,0,1,0
2024-05-02 04:50:00,132.800000,41.460000,435774.000000,58.600000,64.400000,48.600000,53.300000,233.000000,242.000000,414.000000,444.000000,50.000000,1861.400000,56.225000,224.900000,333.250000,1333.000000,18067190.040000,21788.700000,0.99879402,0,1,0
2024-05-02 04:51:00,132.200000,41.140000,432189.000000,62.700000,64.900000,52.100000,50.400000,219.000000,224.000000,425.000000,410.000000,50.000000,1965.700000,57.525000,230.100000,319.500000,1278.000000,17780255.460000,21609.450000,0.99878464,0,1,0
2024-05-02 04:52:00,131.800000,41.950000,439873.000000,60.600000,63.400000,51.400000,49.600000,237.000000,214.000000,407.000000,424.000000,50.000000,1896.200000,56.250000,225.000000,320.500000,1282.000000,18452672.350000,21993.650000,0.99880810,0,1,0
2024-05-02 04:53:00,131.600000,41.220000,454636.000000,64.100000,66.400000,51.900000,51.400000,246.000000,230.000000,416.000000,417.000000,49.995000,1973.000000,58.450000,233.800000,327.250000,1309.000000,18740095.920000,22729.526820,0.99878712,0,1,1
2024-05-02 04:54:00,130.200000,43.970000,447206.000000,64.100000,65.700000,50.600000,50.400000,241.000000,223.000000,405.000000,433.000000,49.990000,1945.000000,57.700000,230.800000,325.500000,1302.000000,19663647.820000,22355.827940,0.99886309,0,1,0
2024-05-02 04:55:00,131.200000,37.910000,447621.000000,61.800000,63.700000,48.200000,54.700000,234.000000,237.000000,400.000000,417.000000,49.930000,1923.000000,57.100000,228.400000,322.000000,1288.000000,16969312.110000,22349.716530,0.99868293,0,1,0
2024-05-02 04:56:00,131.200000,39.300000,449055.000000,62.600000,65.400000,49.500000,51.900000,240.000000,230.000000,428.000000,431.000000,50.000000,1916.800000,57.350000,229.400000,332.250000,1329.000000,17647861.500000,22452.750000,0.99872774,0,1,0
2024-05-02 04:57:00,131.800000,39.250000,445250.000000,67.200000,63.200000,50.600000,52.200000,231.000000,252.000000,417.000000,407.000000,49.780000,1952.900000,58.300000,233.200000,326.750000,1307.000000,17476062.500000,22164.545000,0.99873172,0,1,0
2024-05-02 04:58:00,134.900000,44.280000,442797.000000,65.300000,64.900000,52.100000,49.500000,246.000000,230.000000,398.000000,417.000000,49.900000,1949.900000,57.950000,231.800000,322.750000,1291.000000,19607051.160000,22095.570300,0.99887308,0,1,0
2024-05-02 04:59:00,132.300000,46.170000,447079.000000,62.800000,65.400000,47.800000,51.500000,250.000000,237.000000,409.000000,415.000000,50.000000,1892.000000,56.875000,227.500000,327.750000,1311.000000,20641637.430000,22353.950000,0.99891705,0,1,0
2024-05-02 05:00:00,132.900000,41.620000,437359.000000,68.300000,64.200000,46.600000,51.100000,218.000000,220.000000,434.000000,433.000000,50.000000,1973.900000,57.550000,230.200000,326.250000,1305.000000,18202881.580000,21867.950000,0.99879865,0,1,0
2024-05-02 05:01:00,133.000000,41.440000,430361.000000,61.300000,62.100000,54.200000,52.600000,247.000000,229.000000,410.000000,407.000000,49.870000,1920.900000,57.550000,230.200000,323.250000,1293.000000,17834159.840000,21462.103070,0.99879657,0,1,0
